"year","parentid","parentac","name","n","year_int","sum_ac","doy","bor_ac","mar_ac","tun_ac","ecoreg1"
1977,1210,264488.4,"AUGUS",15,9.5,264488.419,197,187643.3578245,0,76844.6387685,"boreal"
1977,1302,1848.8,"BTT W 47",1,NA,1848.808,197,0,0,1848.987873,"tundra"
1977,499,27603.3,"INLAND",5,20,27596.875,197,27592.040826,0,0,"boreal"
1977,948,1642.4,"KAWICH",1,NA,1642.396,197,1644.384933,0,0,"boreal"
1977,617,161525.1,"KILIOVIL",33,9.5,161524.548,197,161531.352396,0,0,"boreal"
1977,237,3893.4,"SHORT",1,NA,3893.355,198,0,0,3892.1261445,"tundra"
1977,759,65222.1,"WBQ W 34",8,22,65221.976,202,65233.4219235,0,0,"boreal"
1977,619,95539.1,"CROW LAKE",14,15.1538461538462,95539.136,203,95547.349035,0,0,"boreal"
1977,320,31786.7,"CDL E 33",1,NA,31786.68,204,0,0,31783.0651785,"tundra"
1977,362,11303.9,"GMT NNW 12",7,5,11303.735,204,0,0,11302.08849,"tundra"
1977,250,206158,"GMT S 12",10,18.3333333333333,206157.959,204,0,0,206146.5802245,"tundra"
1977,1016,66621.6,"BTT SE 47",12,13.5,66621.58,205,66622.9427595,0,0,"boreal"
1977,1589,139152.5,"CDL E 14",3,5,139152.53,205,0,0,139176.257256,"tundra"
1977,1234,63240.4,"GMT ESE 42",5,6,63240.425,205,0,0,63248.9958,"tundra"
1977,1301,24513,"OTZ NE 40",2,5,24513.012,205,21802.4448075,0,2708.5426155,"boreal"
1977,798,7553.3,"SHH SE 26",1,NA,7553.348,205,0,0,7553.1844035,"tundra"
1977,748,18267.7,"SHH SE 38",1,NA,18267.685,205,0,0,18270.152964,"tundra"
1977,836,22504.5,"SLEET",1,NA,22504.511,205,15641.449974,0,6855.088068,"boreal"
1977,618,86163.4,"TRIPLET",11,7,86163.44,205,79654.8156705,0,6505.483914,"boreal"
1977,1917,113612.3,"OTZ NNW 38",1,NA,113612.29,206,113234.1612255,0,377.8482555,"boreal"
1977,947,11553.7,"AIN SSE 38",1,NA,11553.745,207,0,0,11556.063009,"tundra"
1977,1688,62561.4,"Cirle City N 14",15,NA,62561.349,207,62559.3504555,0,0,"boreal"
1977,497,20060.1,"FVM SW 8",7,NA,20060.134,209,20060.873478,0,0,"boreal"
1977,631,9672.4,"CEM E 20",15,23,9672.006,210,9665.26497,0,0,"boreal"
1977,514,53339.6,"PAH RIVER",7,NA,53339.526,211,53330.4234945,0,0,"boreal"
1977,1369,12537.4,"BTT E 12",4,31,12537.359,212,12533.4868365,0,0,"boreal"
1977,1395,2840.3,"BTT ENE 71",1,NA,2840.293,212,0,0,2840.2001595,"tundra"
1977,1437,1949.3,"BTT N 15",4,11.3333333333333,1949.273,212,1875.8976075,0,74.0573685,"boreal"
1977,1625,374389.2,"BEAR CREEK",16,8.42857142857143,374389.208,218,374385.3507405,0,0,"boreal"
1977,1435,1519.1,"SAM TROUT",1,NA,1519.09,220,1518.509646,0,0,"boreal"
1977,1436,3562.1,"FYU E 66",5,27,3562.13,247,3561.870312,0,0,"boreal"
1978,404,2256.1,"SELB SE 17",2,4,2256.108,152,2258.193753,0,0,"boreal"
1978,702,1629.6,"FAI SW 40",2,NA,1629.629,169,1632.5980245,0,0,"boreal"
1979,403,33552.7,"912007",7,NA,33552.57,130,33557.550894,0,0,"boreal"
1979,276,109268.2,"Ft. Greely 1",18,NA,109268.203,135,109269.534474,0,0,"boreal"
1979,423,1407,"Kachelmier",2,10,1407.035,136,1408.4243685,0,0,"boreal"
1979,153,8881,"HSL E 20",16,8,8880.801,155,8889.108165,0,0,"boreal"
1979,800,1222.6,"GMT NW 35",1,NA,1222.649,157,0,0,1222.280172,"tundra"
1979,277,2614.4,"HSL SE 38",2,6,2614.396,157,2613.135375,0,0,"boreal"
1979,278,1274.6,"NVK NE 4",1,NA,1274.645,157,1273.6533015,0,0,"boreal"
1979,801,1604.4,"BCK NE 13",1,NA,1604.407,158,0,0,1603.6867395,"tundra"
1979,372,10636.6,"CEM E 30",22,25,10636.517,158,10638.018513,0,0,"boreal"
1979,373,5869.5,"FYU S 30",5,NA,5869.462,158,5869.6580385,0,0,"boreal"
1979,493,23091.7,"FYU W 75",1,NA,23091.703,158,23089.441779,0,0,"boreal"
1979,447,3206.2,"STV S 10",9,27,3206.233,158,3203.5927725,0,0,"boreal"
1979,374,2253.1,"STV SE 18",1,NA,2253.06,159,2253.9682575,0,0,"boreal"
1979,657,95892.7,"FYU NE 78",21,NA,95892.368,182,95892.06051,0,0,"boreal"
1979,1535,3783.1,"FYU NE 10",1,NA,3783.095,198,3781.3736835,0,0,"boreal"
1979,1538,2868.3,"FYU NNW 87",1,NA,2868.263,200,2867.554683,0,0,"boreal"
1979,1537,233556.6,"FYU W 82",25,13.25,233556.62,200,233560.038267,0,0,"boreal"
1979,421,12524.8,"CIRCLE",2,NA,12524.825,213,12525.4806345,0,0,"boreal"
1979,422,3268.1,"WILLARD",7,22,3268.143,223,3269.4215445,0,0,"boreal"
1979,407,3315.7,"Delta Barley 7",1,NA,3315.729,275,3313.233261,0,0,"boreal"
1979,424,6218.2,"Delta Barley 8",4,25,6218.239,289,6218.15022,0,0,"boreal"
1980,384,8244.4,"Ferguson Farm",8,6.83333333333333,8244.421,131,8247.722427,0,0,"boreal"
1980,386,118458.9,"BLAIR LAKES",15,22.25,118458.901,138,118457.096058,0,0,"boreal"
1980,275,3668.6,"FAI E 35",28,9.1,3668.604,147,3669.064461,0,0,"boreal"
1980,385,1722.6,"OKSTAKUK",1,NA,1722.616,205,0,0,1724.002164,"tundra"
1981,169,20418.1,"BOLIO",2,NA,20418.097,77,20422.931724,0,0,"boreal"
1981,69,147524.2,"DUNE LAKE",5,30,147524.179,138,147524.2796025,0,0,"boreal"
1981,170,29184.7,"TOLOVANA",3,NA,29184.64,164,29180.6047395,0,0,"boreal"
1981,1525,13281.3,"Aggie Creek",2,NA,13281.283,165,13280.509962,0,0,"boreal"
1981,396,4197.4,"2 MILE YUKON",1,NA,4197.364,166,4196.3618205,0,0,"boreal"
1981,1526,1776.4,"Hard Luck",3,NA,1776.392,167,1776.042477,0,0,"boreal"
1981,400,2613.2,"Monopoly Creek",4,NA,2613.17,167,2613.3577695,0,0,"boreal"
1981,1678,78260.9,"Tatalina",5,NA,78260.879,167,78255.5094765,0,0,"boreal"
1981,595,57593.7,"ANI-SE 25",3,NA,57593.724,168,1397.082249,0,56199.3125445,"tundra"
1981,96,4300.3,"SND DUNE W 3",4,35,4300.272,168,4301.7768135,0,0,"boreal"
1981,648,1141,"STONY RIVER",1,NA,1140.971,168,1138.8822345,0,0,"boreal"
1981,70,14884.8,"Wilson Camp",1,NA,14884.772,168,14890.201353,0,0,"boreal"
1981,625,43378.3,"ANI-SE 30",12,NA,43378.322,169,0,0,43390.7237115,"tundra"
1981,681,12918.8,"HUS W 5",14,35,12918.717,169,12916.4501655,0,0,"boreal"
1981,376,5098.9,"MULCHATNA",1,NA,5098.926,169,5100.1730685,0,0,"boreal"
1981,720,30304.1,"TAL NW 38",26,18.5217391304348,30303.898,169,30303.47457,0,0,"boreal"
1981,1679,23674.7,"TODATONTEN",5,9,23674.676,169,23674.5617085,0,0,"boreal"
1981,723,5391.1,"141007",3,NA,5391.128,170,5392.621836,0,0,"boreal"
1981,721,5037.2,"BLAIR NE 6",1,NA,5037.172,170,5038.125003,0,0,"boreal"
1981,724,3892.6,"MCG S 60",1,NA,3892.616,170,3894.3500895,0,0,"boreal"
1981,722,9312.6,"MCG WNW 65",5,17.6666666666667,9312.581,170,9312.102504,0,0,"boreal"
1981,1684,6584.3,"BONANZA",1,NA,6584.307,171,6581.3204385,0,0,"boreal"
1981,1681,2586.3,"TWO LAKES",1,NA,2586.281,173,2585.113668,0,0,"boreal"
1982,506,32230.3,"KENNEBEC",5,NA,32230.3,177,32230.300518,0,0,"boreal"
1982,1557,10552.2,"DENALI",1,NA,10552.203,185,10555.9549425,0,0,"boreal"
1982,1558,2058.2,"204005",1,NA,2058.181,189,2058.2610975,0,0,"boreal"
1983,1748,33533.8,"BIG W 17",55,27,33533.549,129,33543.5400405,0,0,"boreal"
1983,834,6848.9,"ROSIE CREEK",1,NA,6848.882,149,6846.637077,0,0,"boreal"
1983,770,21677.8,"Munson Creek",13,33,21677.79,152,21681.0174105,0,0,"boreal"
1983,835,2614.2,"304001",1,NA,2614.191,164,2614.6921365,0,0,"boreal"
1983,540,18562.4,"UNK-E-55",17,18,18562.448,172,18569.94075,0,0,"boreal"
1983,701,26864.6,"Minto",3,20,26864.532,176,26864.366022,0,0,"boreal"
1983,236,5105.5,"IAN N 63",1,NA,5105.486,178,0,0,5103.508986,"tundra"
1983,852,1970.4,"OTZ NE 100",1,6,1970.381,188,1968.8585085,0,0,"boreal"
1984,776,2385.4,"BET E 11",1,NA,2385.434,131,0,0,2384.06904,"tundra"
1984,837,10026,"MUD FIRE",8,NA,10025.976,158,10025.099271,0,0,"boreal"
1984,856,2521.9,"Glacier Creek",5,NA,2521.853,159,2522.1760245,0,0,"boreal"
1984,1165,1128.5,"414007",1,NA,1128.539,161,1129.0968765,0,0,"boreal"
1984,733,37361,"WAPOO FIRE",9,16,37360.95,161,37352.045853,0,0,"boreal"
1984,1631,3316.1,"414008",8,NA,3316.094,163,3314.3452335,0,0,"boreal"
1984,1230,2942.2,"HUS NW 30",6,7,2942.204,169,2939.8328955,0,0,"boreal"
1984,853,1704.3,"414012",2,12,1704.259,170,1703.3194755,0,0,"boreal"
1984,683,2938.9,"IAN N 110",1,NA,2938.919,170,0,0,2940.500079,"tundra"
1984,177,1833.5,"BTT NE 22",1,NA,1833.481,171,1250.9690625,0,583.563168,"boreal"
1984,1231,2402,"TAL NE 36",7,NA,2401.978,171,2403.8621505,0,0,"boreal"
1984,1254,3046.6,"Tract 12",1,NA,3046.645,174,3045.915072,0,0,"boreal"
1984,383,1308.7,"414060",2,NA,1308.723,175,1311.0155775,0,0,"boreal"
1984,322,2461.6,"TAL SW 37",11,NA,2461.573,175,2459.238381,0,0,"boreal"
1984,761,1445.8,"DCK SSW 35",1,NA,1445.834,176,1445.7866445,0,0,"boreal"
1984,238,6457.7,"IAN N 55",8,NA,6457.706,177,0,0,6457.446702,"tundra"
1984,682,4470,"WTK N 60",14,12,4469.982,177,4474.57734,0,0,"boreal"
1984,239,1651.2,"WTK NE 50",1,NA,1651.249,177,0,0,1653.0583185,"tundra"
1984,838,3586.3,"MCG NW 60",10,NA,3586.292,179,3586.778496,0,0,"boreal"
1984,751,1543,"414057",1,NA,1543.05,184,0,0,1544.0850135,"tundra"
1984,1628,3206.5,"HSL S 10",3,12,3206.472,185,3205.149534,0,0,"boreal"
1984,621,6268.8,"KUYUKUTUK",1,NA,6268.844,185,0,0,6268.856166,"tundra"
1985,1670,1234.1,"531004",2,NA,1234.062,156,1234.734264,0,0,"boreal"
1985,1346,33438.2,"GAL NE 57",19,15.7142857142857,33438.21,194,33437.457864,0,0,"boreal"
1985,689,9607.7,"531023",1,NA,9607.683,196,9608.5543725,0,0,"boreal"
1985,452,2616.4,"531053",1,35,2616.43,198,2616.4712925,0,0,"boreal"
1985,1005,55043.6,"531018",7,32.5,55043.557,206,55045.5298785,0,0,"boreal"
1985,1161,4270.2,"531021",2,NA,4270.191,209,4267.0832715,0,0,"boreal"
1985,629,30601.4,"FYU NE 80",6,NA,30601.354,211,30602.817567,0,0,"boreal"
1985,306,6621.9,"SELATNA",2,NA,6621.908,211,6620.9066595,0,0,"boreal"
1985,641,34191.7,"531035",19,19,34191.681,212,34188.9288795,0,0,"boreal"
1985,907,14583.4,"HUS NW 23",3,NA,14583.353,212,14580.4058145,0,0,"boreal"
1985,1475,16426.2,"TAL NW 85",12,NA,16426.063,212,16428.726504,0,0,"boreal"
1985,90,1216.9,"531028",1,NA,1216.867,213,1215.8307315,0,0,"boreal"
1985,1735,3736.1,"CAMELBACK",1,NA,3736.113,213,3736.2276,0,0,"boreal"
1985,774,1534.9,"TAL NW 44",1,NA,1534.878,213,1530.7413435,0,0,"boreal"
1985,773,1226.3,"GAL NE 48",2,NA,1226.334,215,1228.2848235,0,0,"boreal"
1985,1227,2424.5,"HARRY",6,NA,2424.469,215,2424.544839,0,0,"boreal"
1985,1513,8105.3,"KATLITNA",6,34,8105.341,215,8107.613892,0,0,"boreal"
1985,1251,91939.3,"531047",24,7.4,91939.152,218,91946.337291,0,0,"boreal"
1985,1378,1340.2,"HUS SW 23",1,NA,1340.152,218,1340.3716515,0,0,"boreal"
1985,1252,1499.2,"531049",2,NA,1499.234,219,1497.8269575,0,0,"boreal"
1985,747,5375.2,"OTZ NE 100",1,NA,5375.24,219,0,0,5375.0526705,"tundra"
1985,1255,1880.3,"WAY UP N #2",1,NA,1880.342,221,0,0,1878.343947,"tundra"
1986,1337,17216,"DCK SW  47",6,30,17215.967,151,17214.4462725,0,0,"boreal"
1986,1338,4436.5,"SMT S 25",16,36,4436.454,155,4434.54633,0,0,"boreal"
1986,331,28045.2,"632010",26,17.4615384615385,28044.904,165,28041.277716,0,0,"boreal"
1986,731,1262.1,"60 Mile",4,NA,1262.128,166,1261.421604,0,0,"boreal"
1986,1600,10279.2,"Blueberry",14,NA,10279.163,166,10282.632102,0,0,"boreal"
1986,709,13641.4,"Porcupine",3,NA,13641.374,166,13643.457786,0,0,"boreal"
1986,1316,4587.9,"Rapid Creek",1,NA,4587.854,166,4587.7761405,0,0,"boreal"
1986,730,1647.7,"West Fork",6,NA,1647.66,166,1647.498456,0,0,"boreal"
1986,175,4652.7,"Bear Island",6,28,4652.671,178,4650.268995,0,0,"boreal"
1986,1336,1360.3,"Border",2,NA,1360.219,179,1362.388707,0,0,"boreal"
1986,534,44749.2,"CHP ENE 34",23,NA,44749.196,180,44746.4405835,0,0,"boreal"
1986,1277,3491.5,"Caribou",2,NA,3491.524,181,3489.1473105,0,0,"boreal"
1986,1612,39633.1,"632097",5,17,39633.109,182,39630.4775055,0,0,"boreal"
1986,482,16053.3,"CIK E 30",7,40,16053.252,182,16049.5438815,0,0,"boreal"
1986,863,12154.2,"CIK N 40",8,NA,12154.241,182,12154.304214,0,0,"boreal"
1986,332,15421.8,"631005",5,15,15421.76,184,15427.061676,0,0,"boreal"
1986,789,6640.1,"Kluchay",1,NA,6640.144,184,6640.254981,0,0,"boreal"
1986,1561,56228.7,"631010",45,NA,56228.274,185,56227.111857,0,0,"boreal"
1986,1503,1530.8,"Colorado",2,NA,1530.804,185,1532.5204995,0,0,"boreal"
1986,553,1713.6,"Cottonwood",2,NA,1713.558,185,1713.1048335,0,0,"boreal"
1986,1614,1296.9,"Flat Creek",1,NA,1296.891,185,1296.559935,0,0,"boreal"
1986,444,23688.4,"FYU N 37",10,NA,23688.355,185,23685.01425,0,0,"boreal"
1986,1335,1306.5,"Innoko",1,NA,1306.529,185,1305.900504,0,0,"boreal"
1986,552,12429.8,"MHM NW 24",3,NA,12429.812,185,12429.8509995,0,0,"boreal"
1986,592,3190.9,"MHM S 28",1,NA,3190.866,185,3194.029809,0,0,"boreal"
1986,321,2460.6,"MHM SE 27",1,NA,2460.579,185,2461.6847205,0,0,"boreal"
1986,1613,2649.7,"Middle Fork",2,NA,2649.726,185,2650.2752565,0,0,"boreal"
1986,1376,5229.8,"Susu",7,NA,5229.796,185,5232.2754015,0,0,"boreal"
1986,833,1200.4,"Von Frank",1,NA,1200.413,185,1201.819878,0,0,"boreal"
1986,601,1009.3,"GAL W 76",4,9,1009.295,186,0,0,1007.447085,"tundra"
1986,330,4559.8,"MHM ESE 23",3,NA,4559.816,186,4558.642461,0,0,"boreal"
1986,329,23112.1,"MHM SE 27",25,NA,23112.028,186,23113.6827795,0,0,"boreal"
1986,483,1419.6,"MHM SE 36",1,NA,1419.618,186,1419.0993045,0,0,"boreal"
1986,832,10963,"No Creek",1,NA,10963.049,186,10965.828006,0,0,"boreal"
1986,706,1269.8,"631016",1,NA,1269.798,187,1269.6502005,0,0,"boreal"
1986,600,2188.1,"631029",6,2,2188.051,187,2189.4738525,0,0,"boreal"
1986,290,7720.8,"CIK E 24",10,10,7720.765,187,7717.7563335,0,0,"boreal"
1986,736,1078.8,"Dennison",1,NA,1078.758,187,1078.3909305,0,0,"boreal"
1986,727,11888.3,"GAL  S 51",2,NA,11888.303,187,11894.547438,0,0,"boreal"
1986,678,5776.1,"GAL NE 87",2,NA,5776.086,187,5775.140376,0,0,"boreal"
1986,599,3367.1,"GAL SW 65",8,NA,3367.053,187,3367.2751245,0,0,"boreal"
1986,737,3046.6,"GAL NE 42",1,NA,3046.617,188,3046.5822555,0,0,"boreal"
1986,725,5947,"631043",2,NA,5947.031,189,5944.160196,0,0,"boreal"
1986,794,15321.6,"631053",7,NA,15321.633,189,15322.091472,0,0,"boreal"
1986,707,3995.5,"DCK SE 40",5,27,3995.526,189,3995.7619815,0,0,"boreal"
1986,793,1878.1,"TAL NE 80",1,17,1878.113,189,1876.120002,0,0,"boreal"
1986,1228,5570.1,"631039",2,NA,5570.101,190,5569.4254635,0,0,"boreal"
1986,274,1491.3,"MHM SW 60",1,NA,1491.293,190,1489.598361,0,0,"boreal"
1987,1332,45274.9,"Granite Creek",4,24.6666666666667,45274.87,142,45280.1873835,0,0,"boreal"
1987,1457,3518.8,"732050",1,NA,3518.798,156,0,0,3515.167467,"tundra"
1987,1441,1384.1,"DCK S 35",2,NA,1384.102,159,1383.0713955,0,0,"boreal"
1987,665,4277,"Landmark",6,NA,4277.027,161,4280.204547,0,0,"boreal"
1987,922,3582.9,"Tik Hill",1,NA,3582.871,162,0,0,3581.6634225,"tundra"
1987,666,1408.6,"732061",2,NA,1408.63,168,1409.091552,0,0,"boreal"
1987,677,1685.5,"731006",1,NA,1685.541,173,1684.415943,0,0,"boreal"
1987,772,9184.9,"Eielson",6,NA,9184.939,174,9189.34074,0,0,"boreal"
1987,923,2365.3,"FBK E 155",7,NA,2365.338,174,2364.498324,0,0,"boreal"
1987,114,38571.1,"732076",9,NA,38571.09,175,38575.8827865,0,0,"boreal"
1987,924,2215.8,"Slate Cr",1,NA,2215.828,181,2214.604431,0,0,"boreal"
1987,1085,4057.9,"731015",1,NA,4057.922,187,0,0,4058.9220195,"tundra"
1987,1086,1552.9,"KYU NNW 40",2,NA,1552.9,189,1550.979243,0,0,"boreal"
1987,1500,7468.9,"FYU NE 47",2,NA,7468.876,192,7475.3463285,0,0,"boreal"
1987,1095,7228.9,"FYU NE 96",1,NA,7228.945,192,7229.3780115,0,0,"boreal"
1987,1501,7876.8,"FYU S 39",2,37,7876.795,194,7876.5460065,0,0,"boreal"
1987,1502,8774.6,"CEM W 44",2,NA,8774.567,195,8778.5780985,0,0,"boreal"
1987,1644,1134.3,"FYU W 37",1,NA,1134.284,196,1134.8791335,0,0,"boreal"
1988,1149,7202.9,"832002",8,23.6666666666667,7202.864,107,7199.799543,0,0,"boreal"
1988,1150,2774,"GAL N 35",6,19,2774.039,150,2771.925048,0,0,"boreal"
1988,84,558929,"832015",41,28,558928.656,163,558937.2026205,0,0,"boreal"
1988,1643,1188.1,"FYU NW 97",1,NA,1188.07,164,1186.252263,0,0,"boreal"
1988,1006,209360.2,"832032",1,NA,209360.161,167,118903.219425,0,90453.180618,"boreal"
1988,1331,120515.6,"832043",34,25.7857142857143,120515.183,167,120514.9123665,0,0,"boreal"
1988,931,8609.2,"BTT NE 47",1,NA,8609.189,167,8607.7791225,0,0,"boreal"
1988,1390,20921.5,"FYU NW 92",9,16.5,20921.492,178,20922.429771,0,0,"boreal"
1988,1422,71838.9,"FYU W 90",19,18,71838.914,178,71841.874491,0,0,"boreal"
1988,1356,7638.3,"CEM NW 25",1,NA,7638.25,179,7639.4734695,0,0,"boreal"
1988,846,119960.2,"FYU NE 50",54,33.5882352941176,119959.931,179,119967.8218965,0,0,"boreal"
1988,1357,27196.4,"832093",4,NA,27196.387,180,27196.178616,0,0,"boreal"
1988,1343,10557,"Salmon 2 W",3,22,10556.972,180,10553.7309975,0,0,"boreal"
1988,1344,6306.3,"831016",3,28.5,6306.261,181,6309.331965,0,0,"boreal"
1988,1364,284466.5,"832064",30,5.64285714285714,284466.512,181,284463.2481885,0,0,"boreal"
1988,1440,3517.8,"832054",2,19,3517.786,182,3516.7242285,0,0,"boreal"
1988,1439,3921.1,"FYU NE 22",1,NA,3921.144,182,3919.7030625,0,0,"boreal"
1988,43,2377.7,"Spike SE 6",1,NA,2377.737,182,2378.286783,0,0,"boreal"
1988,267,38275.7,"Hoho",1,NA,38275.672,185,38280.9876795,0,0,"boreal"
1988,1442,9600.3,"FYU NE 22",1,NA,9600.345,186,9604.773666,0,0,"boreal"
1988,1169,8044.8,"832061",5,21.5,8044.756,188,8044.898643,0,0,"boreal"
1988,1540,14291.9,"OTZ N 55",22,NA,14291.505,188,14289.736203,0,0,"boreal"
1988,1170,7219.7,"804027",1,NA,7219.67,193,7219.1478645,0,0,"boreal"
1988,1339,60843.1,"804028",3,31,60843.124,194,60843.576888,0,0,"boreal"
1988,1171,148858.2,"831023",18,15.4,148858.169,194,148856.8674465,0,0,"boreal"
1988,1637,3687,"832073",1,NA,3686.962,194,0,0,3660.8358645,"tundra"
1988,1172,3943.7,"832076",6,NA,3943.688,194,3945.27843,0,0,"boreal"
1988,574,51390,"832097",12,9.33333333333333,51389.959,194,51392.9226105,0,0,"boreal"
1988,1007,26892.8,"832143",4,NA,26892.841,194,26891.7205455,0,0,"boreal"
1988,598,26527,"831024",17,13.6,26526.552,195,26530.1070885,0,0,"boreal"
1988,1459,2265.4,"BTT NW 65",3,NA,2265.4,195,0,0,2266.4223495,"tundra"
1988,858,11021.5,"DCK S 25",5,NA,11021.496,195,11026.5417045,0,0,"boreal"
1988,1464,17164.1,"ARC SE 32",3,NA,17164.055,196,17169.744978,0,0,"boreal"
1988,1448,71386.8,"WBQ NW 25",19,34,71386.563,196,71389.079289,0,0,"boreal"
1988,1450,33371.7,"WBQ NW 30",9,38,33371.673,196,33372.963459,0,0,"boreal"
1988,168,15601.1,"832083",2,NA,15601.101,197,15603.19812,0,0,"boreal"
1988,263,23725.6,"832086",20,19.3571428571429,23725.562,198,23726.824416,0,0,"boreal"
1988,16,1079.1,"TAL SW 65",1,NA,1079.081,198,1074.8326185,0,0,"boreal"
1988,1340,1566.2,"BTT S 56",6,NA,1566.19,209,1566.546858,0,0,"boreal"
1988,1458,6449.2,"832102",9,NA,6449.184,214,6448.550922,0,0,"boreal"
1988,1449,14361.8,"832103",4,20,14361.784,214,14365.5727275,0,0,"boreal"
1989,1064,7673,"Crooked Creek",1,NA,7673.047,183,7672.3878555,0,0,"boreal"
1989,1039,26596.4,"Swinging Dome",3,32,26596.402,183,26596.603044,0,0,"boreal"
1989,728,5091.8,"Shotgun Dr.",1,NA,5091.773,184,5093.278839,0,0,"boreal"
1989,647,5706.3,"Kogoyuk",1,NA,5706.258,185,5704.1965305,0,0,"boreal"
1989,819,3503.5,"Stuver Creek",9,NA,3503.302,191,3502.4909805,0,0,"boreal"
1990,755,15878.7,"TEKLANIKA",1,NA,15878.705,146,15879.412089,0,0,"boreal"
1990,1493,7312.2,"31006",1,NA,7312.166,147,0,0,7313.8879215,"tundra"
1990,1674,4955.9,"31012",5,36,4955.901,149,4954.059882,0,0,"boreal"
1990,1544,4538.9,"TAL SW 53",3,NA,4538.875,176,4539.516534,0,0,"boreal"
1990,684,287704,"32018",49,13.875,287703.463,178,287701.979292,0,0,"boreal"
1990,1108,7454.1,"FYU SE 65",5,40,7454.134,178,7455.3308235,0,0,"boreal"
1990,531,7567,"MILITARY #6",49,25,7566.428,179,7567.8624405,0,0,"boreal"
1990,530,15642,"MILITARY #7",72,16.5806451612903,15641.05,179,15637.6692675,0,0,"boreal"
1990,475,433768.3,"FYU NE 85",50,36.4285714285714,433767.878,180,433769.797314,0,0,"boreal"
1990,1432,3661.8,"MIDDLEFORK",2,39,3661.777,181,3660.61347,0,0,"boreal"
1990,1564,44216.3,"TAL SE 92",24,4,44216.259,181,44209.802655,0,0,"boreal"
1990,414,2609,"31026",1,NA,2608.984,182,2609.7994575,0,0,"boreal"
1990,294,3611,"32044",10,NA,3610.958,182,3615.0225975,0,0,"boreal"
1990,967,13163.9,"BEAVER MER",1,NA,13163.921,182,13163.530455,0,0,"boreal"
1990,1685,8427.5,"CROOKED CR",1,NA,8427.484,182,8430.085917,0,0,"boreal"
1990,966,79841.1,"DENNIS",14,21.2,79840.844,182,79840.070289,0,0,"boreal"
1990,309,4502.5,"DISHNA",85,NA,4498.918,182,4501.0422855,0,0,"boreal"
1990,760,11840.5,"GAL W 190",6,19,11840.473,182,0,0,11840.0607855,"tundra"
1990,840,30041.1,"MEADOW",3,25.5,30041.11,182,30040.159482,0,0,"boreal"
1990,897,10357.9,"SODA",5,NA,10357.875,182,10355.577498,0,0,"boreal"
1990,1630,103274.9,"TOK RIVER",7,NA,103274.875,182,103277.5594605,0,0,"boreal"
1990,1207,3787.9,"TOLSTOI",6,NA,3787.928,182,3787.378335,0,0,"boreal"
1990,397,2998.1,"31031",7,NA,2998.069,183,2997.2106765,0,0,"boreal"
1990,1096,41989.2,"31044",8,NA,41989.222,183,41991.195123,0,0,"boreal"
1990,1371,32281.2,"31062",4,NA,32281.175,183,32283.230409,0,0,"boreal"
1990,1071,1409.5,"32035",4,NA,1409.519,183,1408.8691575,0,0,"boreal"
1990,1069,152789.3,"32038",21,12.9285714285714,152789.265,183,152787.9126285,0,0,"boreal"
1990,1139,131906.8,"32042",40,40,131906.778,183,131908.6273905,0,0,"boreal"
1990,1463,289913.6,"BTTS S 40",16,12.4,289913.641,183,289913.6925945,0,0,"boreal"
1990,1268,65086.6,"GAL N 38",11,18,65086.582,183,65086.419159,0,0,"boreal"
1990,1115,2328.4,"HSL SW 10",2,16,2328.4,183,2327.3584425,0,0,"boreal"
1990,582,1251.6,"IDAHO CK",4,NA,1251.582,183,1249.6346955,0,0,"boreal"
1990,255,5372.3,"JOINED",4,NA,5372.3,183,5372.3839365,0,0,"boreal"
1990,1208,1063.9,"MINNIE",1,NA,1063.869,183,1063.7128935,0,0,"boreal"
1990,254,50001.2,"ROUND",2,NA,50000.524,183,49994.2836,0,0,"boreal"
1990,1192,12925.7,"TAL NW 35",7,18,12925.662,183,12925.3459455,0,0,"boreal"
1990,581,1214.3,"TEUCHET #3",1,NA,1214.262,183,1214.4963645,0,0,"boreal"
1990,616,1034.9,"UNK SE 10",1,NA,1034.907,183,0,0,1032.800058,"tundra"
1990,1675,6137.7,"31035",3,21,6137.687,184,6135.419466,0,0,"boreal"
1990,1753,4067.4,"31036",1,NA,4067.376,184,4067.3730105,0,0,"boreal"
1990,1215,3324,"31037",1,NA,3323.998,184,3322.7962245,0,0,"boreal"
1990,1183,4013.6,"31045",3,13,4013.519,184,4013.9983305,0,0,"boreal"
1990,1285,27096.3,"32033",7,NA,27096.344,184,27094.5443295,0,0,"boreal"
1990,1109,4853,"32039",23,44,4852.821,184,4853.537568,0,0,"boreal"
1990,813,1537.9,"32040",8,24,1537.809,184,1538.525151,0,0,"boreal"
1990,1216,1823.2,"BTT W 77",2,NA,1823.222,184,1823.190111,0,0,"boreal"
1990,431,3206.6,"CASSIER",1,NA,3206.649,184,3205.3719285,0,0,"boreal"
1990,378,7375.3,"CEM S 13",7,NA,7375.251,184,7374.3792255,0,0,"boreal"
1990,885,2136.1,"GAL NE 45",3,21,2136.051,184,2135.2095945,0,0,"boreal"
1990,271,10894,"ROCK CREEK",1,NA,10893.976,184,10895.7737385,0,0,"boreal"
1990,1276,20484.6,"WHERE",4,NA,20484.583,184,20485.202184,0,0,"boreal"
1990,1563,49142.2,"31060",26,NA,49142.156,185,49144.0694265,0,0,"boreal"
